time,lat,lon,rcp26_txgt_25_p10,rcp26_txgt_25_p50,rcp26_txgt_25_p90,rcp45_txgt_25_p10,rcp45_txgt_25_p50,rcp45_txgt_25_p90,rcp85_txgt_25_p10,rcp85_txgt_25_p50,rcp85_txgt_25_p90
2027-01-01,54.21,-124.63,6.00,14.50,23.70,3.30,14.00,22.70,7.30,15.00,25.10
2028-01-01,54.21,-124.63,9.00,15.00,25.00,5.00,10.00,24.70,4.00,12.50,27.40
2029-01-01,54.21,-124.63,4.30,15.50,24.40,6.30,15.50,22.00,5.00,16.00,29.10
2030-01-01,54.21,-124.63,4.00,10.50,29.70,8.00,13.50,30.40,7.00,12.50,26.70
2031-01-01,54.21,-124.63,5.00,13.00,25.00,4.00,16.00,25.80,8.00,14.50,25.00
2032-01-01,54.21,-124.63,4.60,10.00,24.10,4.90,14.00,29.80,3.60,14.50,38.90
2033-01-01,54.21,-124.63,3.00,12.50,28.50,5.00,13.50,34.50,4.30,18.00,36.00
2034-01-01,54.21,-124.63,5.30,16.50,27.80,4.60,16.00,27.40,3.60,15.00,29.70
2035-01-01,54.21,-124.63,5.30,14.00,28.40,8.00,12.00,26.40,6.30,19.00,35.90
2036-01-01,54.21,-124.63,4.00,13.00,27.60,5.00,16.50,27.10,6.60,19.00,29.50
2037-01-01,54.21,-124.63,5.00,16.50,24.70,7.20,17.50,29.00,5.90,18.50,29.80
2038-01-01,54.21,-124.63,5.30,16.50,29.10,5.30,13.50,30.80,8.90,20.00,34.50
2039-01-01,54.21,-124.63,7.30,14.50,27.00,6.60,16.00,27.80,10.00,19.00,33.10
2040-01-01,54.21,-124.63,8.20,17.50,29.70,5.60,12.50,27.10,5.30,20.50,26.70
2041-01-01,54.21,-124.63,6.00,16.00,37.40,5.60,13.50,29.80,9.10,20.50,34.40
2042-01-01,54.21,-124.63,4.30,11.00,28.10,5.00,14.50,29.00,7.30,17.00,30.70
2043-01-01,54.21,-124.63,5.60,15.50,23.40,5.00,14.00,29.70,6.90,17.50,42.70
2044-01-01,54.21,-124.63,5.30,18.00,28.40,6.90,14.00,34.40,7.30,18.00,32.60
2045-01-01,54.21,-124.63,3.30,14.50,29.70,5.00,17.00,29.00,8.00,19.50,34.40
2046-01-01,54.21,-124.63,8.30,18.50,28.00,5.30,16.00,32.00,11.00,19.50,35.90
2047-01-01,54.21,-124.63,4.20,18.00,29.90,11.30,18.50,34.40,8.00,20.00,37.50
2048-01-01,54.21,-124.63,6.30,11.50,26.70,6.90,18.50,42.80,7.30,24.00,41.40
2049-01-01,54.21,-124.63,9.30,20.00,29.00,7.60,18.50,32.10,6.30,21.00,33.70
2050-01-01,54.21,-124.63,5.00,10.00,30.40,10.30,18.00,33.70,8.30,22.00,46.00
2051-01-01,54.21,-124.63,6.30,16.50,27.70,14.60,22.00,37.50,10.60,23.00,43.40
2052-01-01,54.21,-124.63,7.60,15.00,31.40,8.30,20.00,30.70,8.00,24.00,45.60
2053-01-01,54.21,-124.63,5.30,12.50,25.10,3.90,17.50,30.50,12.90,27.50,50.00
2054-01-01,54.21,-124.63,7.30,16.00,26.80,7.30,15.00,32.70,15.00,26.00,39.50
2055-01-01,54.21,-124.63,5.00,20.00,39.80,10.60,19.00,49.40,15.30,27.00,48.40
2056-01-01,54.21,-124.63,3.60,16.50,25.10,9.00,19.50,39.80,18.10,30.50,36.70
2057-01-01,54.21,-124.63,4.90,15.00,25.70,6.30,22.00,37.30,9.30,26.00,48.00
2058-01-01,54.21,-124.63,8.30,14.00,30.50,6.90,21.00,36.40,7.40,31.50,50.10
2059-01-01,54.21,-124.63,6.30,14.00,31.40,9.00,20.50,37.80,12.00,29.00,45.50
2060-01-01,54.21,-124.63,7.00,17.50,30.10,9.20,20.50,32.70,17.30,28.50,56.40
2061-01-01,54.21,-124.63,11.30,20.50,32.70,11.00,21.50,40.10,8.00,30.00,46.40
2062-01-01,54.21,-124.63,5.90,16.00,25.70,5.60,22.50,42.70,14.90,30.50,50.40
2063-01-01,54.21,-124.63,7.60,14.00,24.70,7.60,22.50,38.40,13.00,26.00,61.10
2064-01-01,54.21,-124.63,3.30,11.00,22.10,6.60,27.00,42.80,15.30,28.50,46.70
2065-01-01,54.21,-124.63,6.30,16.00,33.50,9.20,19.00,29.70,17.90,30.00,48.40
2066-01-01,54.21,-124.63,6.30,15.50,27.00,10.00,24.00,39.40,15.60,41.00,65.50
2067-01-01,54.21,-124.63,8.00,13.50,30.70,11.30,20.50,36.00,13.20,32.50,57.80
2068-01-01,54.21,-124.63,6.30,11.00,31.10,7.90,18.00,28.70,23.00,35.50,52.80
2069-01-01,54.21,-124.63,4.90,17.00,29.40,10.60,20.50,42.60,20.90,34.00,47.40
2070-01-01,54.21,-124.63,5.00,17.00,30.70,3.90,16.00,48.90,15.90,28.50,55.80
2071-01-01,54.21,-124.63,5.30,17.00,24.00,10.90,21.50,47.90,16.20,39.00,55.40
2072-01-01,54.21,-124.63,3.60,15.50,26.80,13.60,26.50,50.00,17.30,39.50,69.50
2073-01-01,54.21,-124.63,7.60,14.00,24.00,6.90,22.50,45.80,18.30,38.50,62.00
2074-01-01,54.21,-124.63,7.30,13.50,26.10,8.60,18.00,37.70,21.30,37.00,58.80
2075-01-01,54.21,-124.63,8.00,15.50,27.70,6.60,20.50,46.70,16.60,35.50,70.70
2076-01-01,54.21,-124.63,3.30,17.00,32.10,8.60,23.00,36.80,24.30,46.00,68.80
2077-01-01,54.21,-124.63,6.00,14.50,35.80,12.60,20.50,46.10,20.30,40.00,70.00
2078-01-01,54.21,-124.63,5.30,17.50,28.70,9.00,23.00,36.70,18.50,39.00,69.10
2079-01-01,54.21,-124.63,2.30,15.00,31.60,7.30,27.50,48.20,16.50,43.50,73.30
2080-01-01,54.21,-124.63,4.30,14.00,30.70,9.00,22.50,36.00,22.30,44.00,81.10
2081-01-01,54.21,-124.63,7.00,13.00,23.40,8.90,21.00,34.40,20.90,40.00,73.80
2082-01-01,54.21,-124.63,6.90,15.50,24.70,8.30,20.00,33.50,22.30,49.50,74.00
2083-01-01,54.21,-124.63,6.60,17.50,38.70,8.60,23.00,47.40,18.30,48.50,78.50
2084-01-01,54.21,-124.63,6.60,13.50,24.80,11.90,23.50,47.40,18.50,48.00,86.90
2085-01-01,54.21,-124.63,5.60,15.00,28.70,9.30,24.50,55.00,21.20,48.00,77.70
2086-01-01,54.21,-124.63,7.00,12.50,28.70,15.30,26.50,37.10,29.60,43.50,76.80
2087-01-01,54.21,-124.63,6.30,15.00,31.10,11.30,21.50,45.40,24.30,55.50,74.50
2088-01-01,54.21,-124.63,8.00,16.00,22.00,9.60,23.50,45.80,31.00,40.50,72.40
2089-01-01,54.21,-124.63,5.30,14.00,28.10,13.00,25.00,42.90,22.50,49.00,89.40
2090-01-01,54.21,-124.63,3.30,13.50,31.70,12.30,26.00,47.40,19.90,51.50,80.20
2091-01-01,54.21,-124.63,10.60,17.50,37.40,9.00,22.00,47.70,37.60,56.50,76.40
2092-01-01,54.21,-124.63,6.30,15.50,29.30,12.50,24.50,40.20,30.20,51.00,77.50
2093-01-01,54.21,-124.63,9.30,19.00,32.90,9.30,20.00,36.70,29.50,57.00,88.00
2094-01-01,54.21,-124.63,5.30,15.50,32.40,10.30,24.00,42.20,18.00,56.50,73.30
2095-01-01,54.21,-124.63,7.30,13.00,25.70,12.30,29.00,46.70,26.00,48.00,92.60
2096-01-01,54.21,-124.63,5.60,15.00,24.40,12.90,32.00,41.00,24.30,55.50,82.80
2097-01-01,54.21,-124.63,7.00,15.00,23.00,10.00,23.00,47.10,30.20,57.50,87.70
2098-01-01,54.21,-124.63,3.90,14.50,31.80,12.00,25.50,42.70,32.00,62.50,80.70
2099-01-01,54.21,-124.63,5.30,11.50,33.40,12.30,28.50,40.40,28.60,67.00,89.00
2100-01-01,54.21,-124.63,7.00,14.00,28.00,12.20,25.00,44.40,29.90,61.00,91.60
1950-01-01,54.21,-121.54,1.30,7.50,18.10,1.30,7.50,18.10,1.30,7.50,18.10
1951-01-01,54.21,-121.54,2.30,7.50,14.70,2.30,7.50,14.70,2.30,7.50,14.70
1952-01-01,54.21,-121.54,1.00,5.00,18.70,1.00,5.00,18.70,1.00,5.00,18.70
1953-01-01,54.21,-121.54,1.30,5.00,10.00,1.30,5.00,10.00,1.30,5.00,10.00
1954-01-01,54.21,-121.54,1.30,7.00,13.70,1.30,7.00,13.70,1.30,7.00,13.70
1955-01-01,54.21,-121.54,1.30,7.00,13.80,1.30,7.00,13.80,1.30,7.00,13.80
1956-01-01,54.21,-121.54,2.00,7.50,15.00,2.00,7.50,15.00,2.00,7.50,15.00
1957-01-01,54.21,-121.54,2.00,5.50,15.90,2.00,5.50,15.90,2.00,5.50,15.90
1958-01-01,54.21,-121.54,0.30,5.50,9.70,0.30,5.50,9.70,0.30,5.50,9.70
1959-01-01,54.21,-121.54,0.00,7.50,15.70,0.00,7.50,15.70,0.00,7.50,15.70
1960-01-01,54.21,-121.54,1.00,7.00,13.00,1.00,7.00,13.00,1.00,7.00,13.00
1961-01-01,54.21,-121.54,1.30,7.00,11.70,1.30,7.00,11.70,1.30,7.00,11.70
1962-01-01,54.21,-121.54,0.30,5.00,12.40,0.30,5.00,12.40,0.30,5.00,12.40
1963-01-01,54.21,-121.54,0.30,5.00,13.00,0.30,5.00,13.00,0.30,5.00,13.00
1964-01-01,54.21,-121.54,0.60,4.00,15.50,0.60,4.00,15.50,0.60,4.00,15.50
1965-01-01,54.21,-121.54,0.30,5.50,13.00,0.30,5.50,13.00,0.30,5.50,13.00
1966-01-01,54.21,-121.54,2.30,5.50,10.70,2.30,5.50,10.70,2.30,5.50,10.70
1967-01-01,54.21,-121.54,0.30,5.00,9.00,0.30,5.00,9.00,0.30,5.00,9.00
