time,lat,lon,rcp26_txgt_32_p10,rcp26_txgt_32_p50,rcp26_txgt_32_p90,rcp45_txgt_32_p10,rcp45_txgt_32_p50,rcp45_txgt_32_p90,rcp85_txgt_32_p10,rcp85_txgt_32_p50,rcp85_txgt_32_p90
2030-01-01,49.71,-102.21,1.60,11.00,19.40,3.60,12.00,21.00,2.60,11.50,27.70
2031-01-01,49.71,-102.21,2.30,11.50,23.00,3.30,9.00,15.40,2.30,13.50,25.40
2032-01-01,49.71,-102.21,1.30,8.00,19.40,4.00,10.50,27.40,0.30,10.00,20.10
2033-01-01,49.71,-102.21,2.00,11.50,24.10,1.60,11.50,24.00,2.30,11.00,20.40
2034-01-01,49.71,-102.21,3.00,9.50,23.00,1.00,11.50,27.40,2.00,11.00,22.40
2035-01-01,49.71,-102.21,5.30,10.00,24.40,4.30,12.00,23.90,2.60,13.50,29.00
2036-01-01,49.71,-102.21,2.60,12.50,23.20,4.30,13.50,24.00,4.20,16.00,23.80
2037-01-01,49.71,-102.21,1.00,9.00,20.10,2.90,14.00,19.00,4.60,13.50,27.90
2038-01-01,49.71,-102.21,1.30,10.50,20.70,3.60,12.50,26.00,5.20,21.50,30.70
2039-01-01,49.71,-102.21,4.30,10.50,26.70,3.90,11.00,18.40,5.60,16.50,30.80
2040-01-01,49.71,-102.21,0.30,9.50,16.70,0.30,9.00,23.80,2.60,14.50,29.00
2041-01-01,49.71,-102.21,3.30,11.00,28.70,2.00,11.00,26.90,7.60,16.00,29.50
2042-01-01,49.71,-102.21,2.00,8.00,22.70,5.30,14.50,26.40,3.30,11.50,28.70
2043-01-01,49.71,-102.21,3.60,8.50,24.70,3.30,14.00,23.10,1.00,13.50,24.00
2044-01-01,49.71,-102.21,3.00,11.00,25.20,0.30,14.50,25.40,4.00,11.00,23.10
2045-01-01,49.71,-102.21,3.60,10.00,22.40,5.30,10.50,22.50,5.30,17.00,29.80
2046-01-01,49.71,-102.21,1.60,9.50,28.40,3.30,14.00,31.10,4.30,18.50,28.00
2047-01-01,49.71,-102.21,2.30,9.00,29.10,4.30,11.50,30.70,7.00,17.50,30.80
2048-01-01,49.71,-102.21,1.30,10.00,22.70,8.30,21.00,33.80,7.00,16.50,34.00
2049-01-01,49.71,-102.21,2.90,14.00,28.80,2.20,11.00,24.70,10.90,16.00,39.20
2050-01-01,49.71,-102.21,2.00,11.00,28.10,7.30,15.50,27.40,4.60,18.50,31.20
2051-01-01,49.71,-102.21,4.60,11.00,27.50,3.60,14.50,29.40,6.00,17.00,34.70
2052-01-01,49.71,-102.21,1.60,9.00,19.40,3.60,11.50,24.70,5.60,16.50,36.90
2053-01-01,49.71,-102.21,3.00,9.50,25.10,6.30,13.50,32.80,8.00,25.50,44.70
2054-01-01,49.71,-102.21,2.30,15.50,29.00,4.00,14.50,27.50,6.50,23.00,46.90
