time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
1987-01-01,-112.71,53.21,299.89,414.79,631.96,300.07,413.93,635.96,300.80,413.78,639.64
1988-01-01,-112.71,53.21,318.05,428.52,531.47,316.63,429.17,535.80,317.03,430.17,536.49
1989-01-01,-112.71,53.21,288.41,395.75,561.17,291.65,394.49,561.25,289.62,397.27,564.60
1990-01-01,-112.71,53.21,337.92,439.15,568.62,338.42,437.71,568.12,337.94,437.85,569.95
1991-01-01,-112.71,53.21,335.52,478.27,580.39,337.33,480.35,578.84,335.89,481.41,578.05
1992-01-01,-112.71,53.21,302.50,471.01,573.41,306.70,478.00,581.14,304.77,474.52,575.84
1993-01-01,-112.71,53.21,348.55,427.35,524.37,350.69,428.32,525.99,351.08,428.65,526.92
1994-01-01,-112.71,53.21,315.60,416.70,518.61,318.51,419.07,516.92,317.05,426.13,516.98
1995-01-01,-112.71,53.21,307.35,407.00,551.57,313.46,406.40,555.30,311.89,405.40,555.30
1996-01-01,-112.71,53.21,336.33,401.16,548.42,336.96,403.77,548.55,335.58,404.32,543.10
1997-01-01,-112.71,53.21,319.42,412.42,493.81,322.04,414.58,493.37,321.36,413.49,492.19
1998-01-01,-112.71,53.21,305.83,380.35,522.38,308.79,379.43,518.15,309.38,384.29,521.31
1999-01-01,-112.71,53.21,360.75,466.44,540.12,360.66,467.52,540.44,357.96,467.05,544.38
2000-01-01,-112.71,53.21,298.33,462.47,551.74,301.70,465.43,552.39,299.52,468.33,553.34
2001-01-01,-112.71,53.21,329.94,443.53,579.35,327.98,445.94,578.67,328.98,446.13,580.70
2002-01-01,-112.71,53.21,343.46,458.04,580.62,345.90,463.04,586.94,341.25,463.40,587.21
2003-01-01,-112.71,53.21,331.24,454.78,576.48,330.85,451.24,576.59,331.52,453.32,576.36
2004-01-01,-112.71,53.21,358.51,419.27,517.33,356.10,419.85,521.16,359.05,420.53,523.28
2005-01-01,-112.71,53.21,363.19,476.18,634.05,362.29,484.03,638.50,365.57,480.75,646.24
2006-01-01,-112.71,53.21,366.95,521.86,679.60,375.38,458.26,560.76,359.06,417.61,536.75
2007-01-01,-112.71,53.21,316.22,492.35,599.56,329.03,412.61,533.57,368.54,458.72,581.66
2008-01-01,-112.71,53.21,386.26,449.72,656.68,330.72,413.91,580.42,337.52,468.33,585.38
2009-01-01,-112.71,53.21,301.99,445.40,556.12,319.70,453.01,561.40,382.95,458.91,586.99
2010-01-01,-112.71,53.21,372.93,477.42,592.02,345.34,482.50,565.01,299.71,412.48,560.34
2011-01-01,-112.71,53.21,364.12,452.07,572.70,370.91,427.62,465.24,288.59,451.27,583.58
2012-01-01,-112.71,53.21,347.54,429.41,549.73,275.97,445.99,529.57,317.79,454.64,584.84
2013-01-01,-112.71,53.21,319.41,445.40,647.82,311.19,460.29,600.30,352.49,437.90,590.51
2014-01-01,-112.71,53.21,373.11,492.20,621.87,332.40,413.02,539.37,345.94,442.58,524.48
2015-01-01,-112.71,53.21,299.02,409.57,598.01,306.27,429.37,541.14,324.30,466.59,568.41
2016-01-01,-112.71,53.21,360.32,454.70,666.18,368.76,491.68,622.84,357.85,467.88,618.29
2017-01-01,-112.71,53.21,359.38,422.92,554.40,331.24,424.55,524.51,330.21,427.38,580.76
2018-01-01,-112.71,53.21,366.86,463.84,568.42,349.50,394.09,454.54,306.82,403.71,536.03
2019-01-01,-112.71,53.21,363.46,468.99,643.73,317.52,432.51,544.93,292.11,428.39,554.56
2020-01-01,-112.71,53.21,356.43,417.23,531.98,328.24,438.22,547.43,325.68,401.77,536.40
2021-01-01,-112.71,53.21,358.10,499.86,671.45,384.03,445.12,612.08,325.51,469.60,578.78
2022-01-01,-112.71,53.21,341.95,466.19,601.01,358.21,440.54,592.30,342.03,446.49,558.27
2023-01-01,-112.71,53.21,364.36,471.62,614.49,397.66,490.76,623.98,332.49,408.63,519.82
2024-01-01,-112.71,53.21,328.44,404.21,575.46,366.97,466.93,600.72,364.38,440.46,561.84
