time,lat,lon,rcp26_rx5day_p10,rcp26_rx5day_p50,rcp26_rx5day_p90,rcp45_rx5day_p10,rcp45_rx5day_p50,rcp45_rx5day_p90,rcp85_rx5day_p10,rcp85_rx5day_p50,rcp85_rx5day_p90
1969-01-01,49.62,-118.54,42.52,51.50,64.31,44.27,51.50,64.31,43.62,50.89,64.31
1970-01-01,49.62,-118.54,40.59,47.35,61.30,41.91,47.35,62.04,38.28,47.20,62.04
1971-01-01,49.62,-118.54,40.93,46.15,60.13,40.10,45.69,60.13,40.52,46.14,60.13
1972-01-01,49.62,-118.54,42.11,53.01,67.74,42.05,53.09,67.74,42.05,53.09,67.74
1973-01-01,49.62,-118.54,40.77,49.63,69.80,40.65,49.67,69.80,40.25,47.96,69.80
1974-01-01,49.62,-118.54,40.04,46.94,62.33,39.89,47.34,62.33,40.04,46.48,62.33
1975-01-01,49.62,-118.54,42.61,55.44,74.90,42.61,54.42,75.02,42.61,54.87,75.02
1976-01-01,49.62,-118.54,44.72,50.56,77.93,44.72,52.53,78.35,44.72,52.47,74.96
1977-01-01,49.62,-118.54,42.91,52.49,69.66,43.69,52.49,69.96,42.26,51.65,69.96
1978-01-01,49.62,-118.54,44.67,49.63,64.27,44.84,49.60,63.20,44.45,50.30,63.12
1979-01-01,49.62,-118.54,43.10,49.98,70.79,43.10,49.98,65.35,43.10,49.79,61.72
1980-01-01,49.62,-118.54,41.55,49.57,63.18,40.99,49.38,62.93,42.37,49.79,64.77
1981-01-01,49.62,-118.54,41.01,50.42,63.68,41.92,49.55,63.69,41.94,49.99,63.68
1982-01-01,49.62,-118.54,40.20,52.90,63.06,38.13,53.75,63.16,37.70,52.48,63.73
1983-01-01,49.62,-118.54,43.56,50.23,63.83,43.42,50.44,63.67,43.57,51.07,63.88
1984-01-01,49.62,-118.54,42.38,50.89,62.86,42.35,50.80,62.99,42.08,50.49,61.35
1985-01-01,49.62,-118.54,42.89,50.10,65.94,42.72,50.84,65.95,42.87,50.20,68.67
1986-01-01,49.62,-118.54,45.67,52.81,63.66,45.31,52.22,64.91,46.78,52.14,64.66
1987-01-01,49.62,-118.54,40.12,52.65,77.24,39.86,54.29,76.80,39.97,51.92,75.08
