time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2093-01-01,-124.29,53.37,452.12,513.77,629.72,455.18,537.87,616.61,455.79,546.45,640.85
2094-01-01,-124.29,53.37,422.26,522.47,608.50,429.51,509.39,627.05,435.21,578.47,714.93
2095-01-01,-124.29,53.37,440.93,491.08,569.16,420.20,506.85,621.52,385.63,573.02,665.72
2096-01-01,-124.29,53.37,428.47,473.68,596.72,440.91,523.06,575.09,461.62,577.40,675.50
2097-01-01,-124.29,53.37,391.05,498.60,636.73,386.21,523.56,616.62,432.72,532.93,707.34
2098-01-01,-124.29,53.37,418.83,515.43,600.37,426.68,510.66,596.41,475.65,556.96,639.44
2099-01-01,-124.29,53.37,452.72,520.56,626.31,441.50,543.73,644.52,440.64,569.79,748.48
2100-01-01,-124.29,53.37,417.59,526.23,591.81,417.50,488.26,593.71,480.26,551.84,718.85
1950-01-01,-121.54,53.37,704.02,823.18,1001.14,704.00,823.18,998.51,705.23,823.18,1000.68
1951-01-01,-121.54,53.37,685.53,789.87,924.92,685.66,789.82,924.92,685.73,789.82,924.92
1952-01-01,-121.54,53.37,684.59,787.76,906.56,684.42,787.77,906.56,684.93,787.77,906.56
1953-01-01,-121.54,53.37,709.80,832.28,943.53,709.80,832.68,946.81,709.80,834.26,947.20
1954-01-01,-121.54,53.37,680.68,815.93,931.58,677.04,813.96,932.82,677.84,813.61,932.84
1955-01-01,-121.54,53.37,664.05,792.95,948.49,662.70,792.95,953.93,662.70,792.95,950.16
1956-01-01,-121.54,53.37,658.78,774.67,921.90,660.01,777.13,923.18,657.70,775.72,920.12
1957-01-01,-121.54,53.37,744.21,805.74,903.04,743.43,805.75,901.78,744.22,805.74,902.35
1958-01-01,-121.54,53.37,775.77,833.85,948.15,776.97,833.87,949.20,776.97,833.85,944.54
1959-01-01,-121.54,53.37,734.78,854.52,933.86,735.38,854.08,934.81,735.38,853.00,935.01
