time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2094-01-01,-104.29,54.71,378.27,443.47,599.23,431.25,494.93,598.29,409.49,516.84,701.20
2095-01-01,-104.29,54.71,388.20,466.12,601.48,374.32,475.33,592.10,401.12,491.97,631.60
2096-01-01,-104.29,54.71,421.12,513.12,639.26,404.06,467.73,566.15,394.22,521.49,665.77
2097-01-01,-104.29,54.71,402.61,477.93,604.49,414.13,525.35,649.01,413.73,514.13,605.78
2098-01-01,-104.29,54.71,386.69,488.55,617.36,401.66,523.75,624.34,426.94,496.86,670.84
2099-01-01,-104.29,54.71,444.56,522.96,586.75,409.20,512.55,617.70,414.95,516.16,617.02
2100-01-01,-104.29,54.71,381.91,484.61,616.93,438.11,525.01,599.72,378.32,533.89,649.62
1950-01-01,-105.88,54.79,341.33,401.32,576.92,341.32,401.09,576.92,341.33,401.08,576.92
1951-01-01,-105.88,54.79,306.49,424.24,559.61,307.81,424.24,560.16,307.80,424.24,560.16
1952-01-01,-105.88,54.79,348.70,422.77,543.55,350.27,422.17,541.52,349.47,422.18,542.51
1953-01-01,-105.88,54.79,325.26,467.11,559.13,328.11,467.12,560.85,327.75,467.11,560.82
1954-01-01,-105.88,54.79,352.52,436.64,539.58,349.78,435.99,540.81,349.65,438.01,542.22
1955-01-01,-105.88,54.79,345.30,442.15,555.76,345.30,442.14,555.78,345.30,442.15,555.77
1956-01-01,-105.88,54.79,338.77,414.10,543.36,338.77,414.10,543.35,338.77,414.10,543.35
1957-01-01,-105.88,54.79,350.74,433.72,513.49,350.17,433.38,513.49,350.17,433.35,513.49
1958-01-01,-105.88,54.79,347.24,439.01,518.51,347.24,439.51,516.87,347.24,438.16,517.75
1959-01-01,-105.88,54.79,330.98,412.40,541.82,326.96,414.36,540.91,331.47,414.36,540.92
1960-01-01,-105.88,54.79,352.69,450.21,531.59,352.68,450.72,532.67,352.68,448.94,531.82
1961-01-01,-105.88,54.79,373.52,464.50,550.43,373.53,464.38,549.74,373.53,464.01,550.09
1962-01-01,-105.88,54.79,388.42,442.61,507.35,389.87,442.61,507.12,389.88,442.61,507.32
1963-01-01,-105.88,54.79,335.83,497.86,604.69,335.83,496.21,604.36,335.83,496.40,603.06
1964-01-01,-105.88,54.79,386.59,456.39,601.18,386.58,456.39,601.18,386.58,456.39,601.18
1965-01-01,-105.88,54.79,331.25,411.27,544.69,330.49,407.56,544.14,331.48,410.56,544.56
1966-01-01,-105.88,54.79,307.80,416.81,562.44,307.80,417.50,564.78,307.80,417.51,564.69
1967-01-01,-105.88,54.79,331.63,401.86,502.55,331.17,401.76,502.55,331.18,402.00,502.55
1968-01-01,-105.88,54.79,354.14,432.77,549.65,354.15,434.75,549.65,354.15,434.73,549.65
1969-01-01,-105.88,54.79,318.03,442.70,521.71,318.03,442.98,522.08,318.03,443.31,522.08
1970-01-01,-105.88,54.79,310.00,412.55,526.21,310.00,412.56,525.08,310.00,412.56,526.04
1971-01-01,-105.88,54.79,312.33,459.79,544.34,312.34,459.79,544.33,312.34,459.79,544.35
1972-01-01,-105.88,54.79,367.62,450.30,550.16,367.63,450.47,550.16,367.62,450.03,550.16
1973-01-01,-105.88,54.79,356.26,438.14,534.89,356.27,435.93,534.65,356.27,437.32,534.65
1974-01-01,-105.88,54.79,356.03,453.45,544.22,356.03,453.75,544.75,356.02,453.20,544.34
1975-01-01,-105.88,54.79,305.84,392.42,490.09,304.81,392.42,490.09,305.44,392.42,490.09
